name,license_type,county,city,zip
SUTTER ROSEVILLE MEDICAL CENTER INFUSION PHARMACY ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95661
TAM PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95822
TAP PHARMACY ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92505
THANH THUY PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
THE CORNER DRUG STORE ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92544
THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),Accusation filed, RIVERSIDE, 92503
THRIFTY PAYLESS INC DBA RITE AID #5583 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
THRIFTY PAYLESS INC DBA RITE AID #5714 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92505
THRIFTY PAYLESS INC DBA RITE AID #6753 ,License Type: Pharmacy (Community),MENIFEE, RIVERSIDE, 92584
THRIFTY PAYLESS INC RITE AID #5713 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92504
THU PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
TIMBERLAKE PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
TOTAL CARE PHARMACY ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
TOWN CENTER COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
TOWN SQUARE PHARMACY INC ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
TRI STAR PHARMACY 2 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
TRUCARE PHARMACY ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92881
U.C. DAVIS MEDICAL CENTER ,License Type: Pharmacy (Government Owned Community),SACRAMENTO, SACRAMENTO, 95817
U.C. DAVIS MEDICAL CENTER ,License Type: Pharmacy (Government Owned Community),SACRAMENTO, SACRAMENTO, 95817
UC DAVIS MEDICAL CENTER INFUSION PHARMACY ,License Type: Pharmacy (Government Owned Community),SACRAMENTO, SACRAMENTO, 95817
UC DAVIS MEDICAL CENTER PLACER CENTER FOR HEALTH PHARMACY ,License Type: Pharmacy (Government Owned Community),ROCKLIN, PLACER, 95765
UNITED FAMILY PHARMACY ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
VAIL RANCH PHARMACY ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92592
VALLEY PHARMACY EXPRESS LLC ,License Type: Pharmacy (Community),GALT, SACRAMENTO, 95632
VAN BUREN PHARMACY ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
VANGS PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
VILLAGE DRUG CO. ,License Type: Pharmacy (Community),GREENVILLE, PLUMAS, 95947
VIP PHARMACY ,License Type: Pharmacy (Community),PERRIS, RIVERSIDE, 92571
VITALITY PHARMACY ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
VIVARX ,License Type: Pharmacy (Community),RANCHO MIRAGE, RIVERSIDE, 92270
VONS PHARMACY #1962 ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92591
VONS PHARMACY #2175 ,License Type: Pharmacy (Community),LA QUINTA, RIVERSIDE, 92253
VONS PHARMACY #2177 ,License Type: Pharmacy (Community),DESERT HOT SPRINGS, RIVERSIDE, 92240
VONS PHARMACY #2381 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92879
VONS PHARMACY #2384 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92264
VONS PHARMACY #2386 ,License Type: Pharmacy (Community),SUN CITY, RIVERSIDE, 92586
VONS PHARMACY #2596 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92879
VONS PHARMACY #2659 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
VONS PHARMACY #2660 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
VONS PHARMACY #2688 ,License Type: Pharmacy (Community),MIRA LOMA, RIVERSIDE, 91752
VONS PHARMACY #2818 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92883
WAL MART PHARMACY 10 1805 ,License Type: Pharmacy (Community),LA QUINTA, RIVERSIDE, 92253
WAL MART PHARMACY 10 1853 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92545
WAL MART PHARMACY 10-4309 ,License Type: Pharmacy (Community),ORANGEVALE, SACRAMENTO, 95662
WAL-MART PHARMACY #10-5193 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92555
WAL-MART PHARMACY 10-1697 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
WAL-MART PHARMACY 10-1760 ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
WAL-MART PHARMACY 10-1832 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92264
WAL-MART PHARMACY 10-1881 ,License Type: Pharmacy (Community),ANTELOPE, SACRAMENTO, 95843
WAL-MART PHARMACY 10-1899 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92507
WAL-MART PHARMACY 10-1912 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92879
WAL-MART PHARMACY 10-1988 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95678
WAL-MART PHARMACY 10-2028 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
WAL-MART PHARMACY 10-2077 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92532
WAL-MART PHARMACY 10-3026 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
WAL-MART PHARMACY 10-3090 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95677
WAL-MART PHARMACY 10-5683 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
WAL-MART PHARMACY 10-5848 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95757
WAL-MART PHARMACY 10-5979 ,License Type: Pharmacy (Community),LINCOLN, PLACER, 95648
WAL-MART PHARMACY 10-5980 ,License Type: Pharmacy (Community),GRANITE BAY, PLACER, 95746
WAL-MART PHARMACY 10-5981 ,License Type: Pharmacy (Community),CARMICHAEL, SACRAMENTO, 95608
WAL-MART PHARMACY 10-5982 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95821
WALGREENS #01079 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
WALGREENS #01080 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92544
WALGREENS #01081 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92545
WALGREENS #01254 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
WALGREENS #01995 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
WALGREENS #02170 ,License Type: Pharmacy (Community),AUBURN, PLACER, 95603
WALGREENS #02712 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92509
WALGREENS #04136 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95822
WALGREENS #04170 ,License Type: Pharmacy (Community),Probation, SACRAMENTO, 95864
WALGREENS #04756 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
WALGREENS #04757 ,License Type: Pharmacy (Community),BERMUDA DUNES, RIVERSIDE, 92203
WALGREENS #05036 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
WALGREENS #05037 ,License Type: Pharmacy (Community),DESERT HOT SPRINGS, RIVERSIDE, 92240
WALGREENS #05038 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
WALGREENS #05152 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95621
WALGREENS #05182 ,License Type: Pharmacy (Community),BANNING, RIVERSIDE, 92220
WALGREENS #05220 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92557
WALGREENS #05301 ,License Type: Pharmacy (Community),CATHEDRAL CITY, RIVERSIDE, 92234
WALGREENS #05349 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92544
WALGREENS #05374 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95817
WALGREENS #05499 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
WALGREENS #05500 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95843
WALGREENS #05501 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95747
WALGREENS #05527 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92553
WALGREENS #05774 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95610
WALGREENS #06036 ,License Type: Pharmacy (Community),Probation, PLACER, 95746
WALGREENS #06126 ,License Type: Pharmacy (Community),MENIFEE, RIVERSIDE, 92586
WALGREENS #06127 ,License Type: Pharmacy (Community),MENIFEE, RIVERSIDE, 92584
WALGREENS #06142 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95624
WALGREENS #06193 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95825
WALGREENS #06417 ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
WALGREENS #06419 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
WALGREENS #06612 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95624
WALGREENS #06613 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95818
WALGREENS #06658 ,License Type: Pharmacy (Community),CARMICHAEL, SACRAMENTO, 95608
WALGREENS #06706 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95822
WALGREENS #06807 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95841
WALGREENS #06915 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95765
WALGREENS #07191 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95610
WALGREENS #07262 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
WALGREENS #07303 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
WALGREENS #07410 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
WALGREENS #07577 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
WALGREENS #07591 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92880
WALGREENS #07714 ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
WALGREENS #07765 ,License Type: Pharmacy (Community),LA QUINTA, RIVERSIDE, 92253
WALGREENS #07786 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92508
WALGREENS #07990 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92507
WALGREENS #07991 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
WALGREENS #09021 ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
WALGREENS #09048 ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
WALGREENS #09080 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
WALGREENS #09229 ,License Type: Pharmacy (Community),CATHEDRAL CITY, RIVERSIDE, 92234
WALGREENS #09486 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92530
WALGREENS #09532 ,License Type: Pharmacy (Community),RANCHO CORDOVA, SACRAMENTO, 95742
WALGREENS #09616 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92551
WALGREENS #09641 ,License Type: Pharmacy (Community),RANCHO MIRAGE, RIVERSIDE, 92270
WALGREENS #09781 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
WALGREENS #09884 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92562
WALGREENS #09885 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92264
WALGREENS #10114 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95835
WALGREENS #10242 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92211
WALGREENS #10366 ,License Type: Pharmacy (Community),CALIMESA, RIVERSIDE, 92320
WALGREENS #10368 ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92582
WALGREENS #10693 ,License Type: Pharmacy (Community),NORTH HIGHLANDS, SACRAMENTO, 95660
WALGREENS #10703 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92203
WALGREENS #10716 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95831
WALGREENS #10948 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
WALGREENS #11262 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95815
WALGREENS #11611 ,License Type: Pharmacy (Community),COACHELLA, RIVERSIDE, 92236
WALGREENS #12525 ,License Type: Pharmacy (Community),LINCOLN, PLACER, 95648
WALGREENS #13597 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95832
WALGREENS #13657 ,License Type: Pharmacy (Community),EASTVALE, RIVERSIDE, 91752
WALGREENS #13813 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92530
WALGREENS #13833 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92505
WALGREENS #15195 ,License Type: Pharmacy (Community),RANCHO CORDOVA, SACRAMENTO, 95670
WALGREENS #15433 ,License Type: Pharmacy (Community),HOLLISTER, SAN BENITO, 95023
WALGREENS #15602 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95838
WALGREENS #16058 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95747
WALGREENS PHARMACY #15987 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95816
WALMART PHARMACY #10-2464 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95832
WALMART PHARMACY #10-2487 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
WALMART PHARMACY #10-2708 ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92592
WALMART PHARMACY #10-2735 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95827
WALMART PHARMACY #10-3712 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95621
WALMART PHARMACY #10-4202 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95661
WALMART PHARMACY #10-4759 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95610
WALMART PHARMACY #10-5096 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
WALMART PHARMACY #10-5156 ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
WALMART PHARMACY #10-5192 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95842
WALMART PHARMACY #10-5425 ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
WALMART PHARMACY #10-6530 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
WALMART PHARMACY #10-8958 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
WALMART PHARMACY 10-1747 ,License Type: Pharmacy (Community),PERRIS, RIVERSIDE, 92571
WALMART PHARMACY 10-2181 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92203
WALMART PHARMACY 10-2826 ,License Type: Pharmacy (Community),COACHELLA, RIVERSIDE, 92236
WALMART PHARMACY 10-3081 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95829
WALMART PHARMACY 10-4393 ,License Type: Pharmacy (Community),NORTH HIGHLANDS, SACRAMENTO, 95660
WALMART PHARMACY 10-5008 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
WALMART PHARMACY 10-5231 ,License Type: Pharmacy (Community),GALT, SACRAMENTO, 95632
WALMART PHARMACY 10-5663 ,License Type: Pharmacy (Community),JURUPA VALLEY, RIVERSIDE, 92509
WALMART PHARMACY NO 10 2598 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95833
WALMART PHARMACY NO 10-2457 ,License Type: Pharmacy (Community),RANCHO CORDOVA, SACRAMENTO, 95670
WALMART PHARMACY NO 10-2842 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92881
WALMART PHARMACY NO 10-2952 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92562
WALMART PHARMACY NO 10-3587 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95677
WELL-CARE PHARMACY INC ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95834
WHITE CROSS PHARMACY #1 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
WHITE CROSS PHARMACY #2 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
YOUR PHARMACY ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
