,name,license_type,county,city,zip
512,SAV-ON PHARMACY #728 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
513,SAV-ON PHARMACY #734 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
514,SAV-ON PHARMACY #735 ,License Type: Pharmacy (Community),WILDOMAR, RIVERSIDE, 92595
515,SAV-ON PHARMACY #753 ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92592
516,SAV-ON PHARMACY #798 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92530
517,SAVE MART SUPERMARKETS #601 ,License Type: Pharmacy (Community),CARMICHAEL, SACRAMENTO, 95608
518,SAVE MART SUPERMARKETS #616 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95765
519,SAVE MART SUPERMARKETS #617 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95747
520,SAVE MART SUPERMARKETS #619 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95828
521,SAVE MART SUPERMARKETS #625 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95825
522,SIERRA COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),Public Reprimand, PLACER, 95603
523,SOBOBA INDIAN HEALTH CLINIC PHARMACY ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
524,SPENCERS PRESCRIPTION PHARMACY ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
525,STETSON FAMILY PHARMACY ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
526,STUDENT HEALTH SERVICES PHARMACY ,License Type: Pharmacy (Government Owned Community),RIVERSIDE, RIVERSIDE, 92521
527,SUPER CARE PHARMACY ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92553
528,SUPERIOR CARE PHARMACY ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92883
529,SUTTER INFUSION AND PHARMACY SERVICES ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95828
530,SUTTER MEDICAL CENTER SACRAMENTO INFUSION PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95816
531,SUTTER ROSEVILLE MEDICAL CENTER INFUSION PHARMACY ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95661
532,TAM PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95822
533,TAP PHARMACY ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92505
534,THANH THUY PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
535,THE CORNER DRUG STORE ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92544
536,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
537,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
538,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
539,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
540,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),Accusation filed, RIVERSIDE, 92503
541,THRIFTY PAYLESS INC DBA RITE AID #5583 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
542,THRIFTY PAYLESS INC DBA RITE AID #5714 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92505
543,THRIFTY PAYLESS INC DBA RITE AID #6753 ,License Type: Pharmacy (Community),MENIFEE, RIVERSIDE, 92584
544,THRIFTY PAYLESS INC RITE AID #5713 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92504
545,THU PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
546,TIMBERLAKE PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
547,TOTAL CARE PHARMACY ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
548,TOWN CENTER COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
549,TOWN SQUARE PHARMACY INC ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
550,TRI STAR PHARMACY 2 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
551,TRUCARE PHARMACY ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92881
552,U.C. DAVIS MEDICAL CENTER ,License Type: Pharmacy (Government Owned Community),SACRAMENTO, SACRAMENTO, 95817
553,U.C. DAVIS MEDICAL CENTER ,License Type: Pharmacy (Government Owned Community),SACRAMENTO, SACRAMENTO, 95817
554,UC DAVIS MEDICAL CENTER INFUSION PHARMACY ,License Type: Pharmacy (Government Owned Community),SACRAMENTO, SACRAMENTO, 95817
555,UC DAVIS MEDICAL CENTER PLACER CENTER FOR HEALTH PHARMACY ,License Type: Pharmacy (Government Owned Community),ROCKLIN, PLACER, 95765
556,UNITED FAMILY PHARMACY ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
557,VAIL RANCH PHARMACY ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92592
558,VALLEY PHARMACY EXPRESS LLC ,License Type: Pharmacy (Community),GALT, SACRAMENTO, 95632
559,VAN BUREN PHARMACY ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
560,VANGS PHARMACY ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
561,VILLAGE DRUG CO. ,License Type: Pharmacy (Community),GREENVILLE, PLUMAS, 95947
562,VIP PHARMACY ,License Type: Pharmacy (Community),PERRIS, RIVERSIDE, 92571
563,VITALITY PHARMACY ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
564,VIVARX ,License Type: Pharmacy (Community),RANCHO MIRAGE, RIVERSIDE, 92270
565,VONS PHARMACY #1962 ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92591
566,VONS PHARMACY #2175 ,License Type: Pharmacy (Community),LA QUINTA, RIVERSIDE, 92253
567,VONS PHARMACY #2177 ,License Type: Pharmacy (Community),DESERT HOT SPRINGS, RIVERSIDE, 92240
568,VONS PHARMACY #2381 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92879
569,VONS PHARMACY #2384 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92264
570,VONS PHARMACY #2386 ,License Type: Pharmacy (Community),SUN CITY, RIVERSIDE, 92586
571,VONS PHARMACY #2596 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92879
572,VONS PHARMACY #2659 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
573,VONS PHARMACY #2660 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
574,VONS PHARMACY #2688 ,License Type: Pharmacy (Community),MIRA LOMA, RIVERSIDE, 91752
575,VONS PHARMACY #2818 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92883
576,WAL MART PHARMACY 10 1805 ,License Type: Pharmacy (Community),LA QUINTA, RIVERSIDE, 92253
577,WAL MART PHARMACY 10 1853 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92545
578,WAL MART PHARMACY 10-4309 ,License Type: Pharmacy (Community),ORANGEVALE, SACRAMENTO, 95662
579,WAL-MART PHARMACY #10-5193 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92555
580,WAL-MART PHARMACY 10-1697 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
581,WAL-MART PHARMACY 10-1760 ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
582,WAL-MART PHARMACY 10-1832 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92264
583,WAL-MART PHARMACY 10-1881 ,License Type: Pharmacy (Community),ANTELOPE, SACRAMENTO, 95843
584,WAL-MART PHARMACY 10-1899 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92507
585,WAL-MART PHARMACY 10-1912 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92879
586,WAL-MART PHARMACY 10-1988 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95678
587,WAL-MART PHARMACY 10-2028 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
588,WAL-MART PHARMACY 10-2077 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92532
589,WAL-MART PHARMACY 10-3026 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
590,WAL-MART PHARMACY 10-3090 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95677
591,WAL-MART PHARMACY 10-5683 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
592,WAL-MART PHARMACY 10-5848 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95757
593,WAL-MART PHARMACY 10-5979 ,License Type: Pharmacy (Community),LINCOLN, PLACER, 95648
594,WAL-MART PHARMACY 10-5980 ,License Type: Pharmacy (Community),GRANITE BAY, PLACER, 95746
595,WAL-MART PHARMACY 10-5981 ,License Type: Pharmacy (Community),CARMICHAEL, SACRAMENTO, 95608
596,WAL-MART PHARMACY 10-5982 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95821
597,WALGREENS #01079 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
598,WALGREENS #01080 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92544
599,WALGREENS #01081 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92545
600,WALGREENS #01254 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
601,WALGREENS #01995 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
602,WALGREENS #02170 ,License Type: Pharmacy (Community),AUBURN, PLACER, 95603
603,WALGREENS #02712 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92509
604,WALGREENS #04136 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95822
605,WALGREENS #04170 ,License Type: Pharmacy (Community),Probation, SACRAMENTO, 95864
606,WALGREENS #04756 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
607,WALGREENS #04757 ,License Type: Pharmacy (Community),BERMUDA DUNES, RIVERSIDE, 92203
608,WALGREENS #05036 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
609,WALGREENS #05037 ,License Type: Pharmacy (Community),DESERT HOT SPRINGS, RIVERSIDE, 92240
610,WALGREENS #05038 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
611,WALGREENS #05152 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95621
612,WALGREENS #05182 ,License Type: Pharmacy (Community),BANNING, RIVERSIDE, 92220
613,WALGREENS #05220 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92557
614,WALGREENS #05301 ,License Type: Pharmacy (Community),CATHEDRAL CITY, RIVERSIDE, 92234
615,WALGREENS #05349 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92544
616,WALGREENS #05374 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95817
617,WALGREENS #05499 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
618,WALGREENS #05500 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95843
619,WALGREENS #05501 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95747
620,WALGREENS #05527 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92553
621,WALGREENS #05774 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95610
622,WALGREENS #06036 ,License Type: Pharmacy (Community),Probation, PLACER, 95746
623,WALGREENS #06126 ,License Type: Pharmacy (Community),MENIFEE, RIVERSIDE, 92586
624,WALGREENS #06127 ,License Type: Pharmacy (Community),MENIFEE, RIVERSIDE, 92584
625,WALGREENS #06142 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95624
626,WALGREENS #06193 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95825
627,WALGREENS #06417 ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
628,WALGREENS #06419 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95758
629,WALGREENS #06612 ,License Type: Pharmacy (Community),ELK GROVE, SACRAMENTO, 95624
630,WALGREENS #06613 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95818
631,WALGREENS #06658 ,License Type: Pharmacy (Community),CARMICHAEL, SACRAMENTO, 95608
632,WALGREENS #06706 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95822
633,WALGREENS #06807 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95841
634,WALGREENS #06915 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95765
635,WALGREENS #07191 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95610
636,WALGREENS #07262 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
637,WALGREENS #07303 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
638,WALGREENS #07410 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
639,WALGREENS #07577 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
640,WALGREENS #07591 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92880
641,WALGREENS #07714 ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
642,WALGREENS #07765 ,License Type: Pharmacy (Community),LA QUINTA, RIVERSIDE, 92253
643,WALGREENS #07786 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92508
644,WALGREENS #07990 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92507
645,WALGREENS #07991 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92503
646,WALGREENS #09021 ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
647,WALGREENS #09048 ,License Type: Pharmacy (Community),FOLSOM, SACRAMENTO, 95630
648,WALGREENS #09080 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
649,WALGREENS #09229 ,License Type: Pharmacy (Community),CATHEDRAL CITY, RIVERSIDE, 92234
650,WALGREENS #09486 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92530
651,WALGREENS #09532 ,License Type: Pharmacy (Community),RANCHO CORDOVA, SACRAMENTO, 95742
652,WALGREENS #09616 ,License Type: Pharmacy (Community),MORENO VALLEY, RIVERSIDE, 92551
653,WALGREENS #09641 ,License Type: Pharmacy (Community),RANCHO MIRAGE, RIVERSIDE, 92270
654,WALGREENS #09781 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
655,WALGREENS #09884 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92562
656,WALGREENS #09885 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92264
657,WALGREENS #10114 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95835
658,WALGREENS #10242 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92211
659,WALGREENS #10366 ,License Type: Pharmacy (Community),CALIMESA, RIVERSIDE, 92320
660,WALGREENS #10368 ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92582
661,WALGREENS #10693 ,License Type: Pharmacy (Community),NORTH HIGHLANDS, SACRAMENTO, 95660
662,WALGREENS #10703 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92203
663,WALGREENS #10716 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95831
664,WALGREENS #10948 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92563
665,WALGREENS #11262 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95815
666,WALGREENS #11611 ,License Type: Pharmacy (Community),COACHELLA, RIVERSIDE, 92236
667,WALGREENS #12525 ,License Type: Pharmacy (Community),LINCOLN, PLACER, 95648
668,WALGREENS #13597 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95832
669,WALGREENS #13657 ,License Type: Pharmacy (Community),EASTVALE, RIVERSIDE, 91752
670,WALGREENS #13813 ,License Type: Pharmacy (Community),LAKE ELSINORE, RIVERSIDE, 92530
671,WALGREENS #13833 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92505
672,WALGREENS #15195 ,License Type: Pharmacy (Community),RANCHO CORDOVA, SACRAMENTO, 95670
673,WALGREENS #15433 ,License Type: Pharmacy (Community),HOLLISTER, SAN BENITO, 95023
674,WALGREENS #15602 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95838
675,WALGREENS #16058 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95747
676,WALGREENS PHARMACY #15987 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95816
677,WALMART PHARMACY #10-2464 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95832
678,WALMART PHARMACY #10-2487 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92882
679,WALMART PHARMACY #10-2708 ,License Type: Pharmacy (Community),TEMECULA, RIVERSIDE, 92592
680,WALMART PHARMACY #10-2735 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95827
681,WALMART PHARMACY #10-3712 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95621
682,WALMART PHARMACY #10-4202 ,License Type: Pharmacy (Community),ROSEVILLE, PLACER, 95661
683,WALMART PHARMACY #10-4759 ,License Type: Pharmacy (Community),CITRUS HEIGHTS, SACRAMENTO, 95610
684,WALMART PHARMACY #10-5096 ,License Type: Pharmacy (Community),PALM DESERT, RIVERSIDE, 92260
685,WALMART PHARMACY #10-5156 ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
686,WALMART PHARMACY #10-5192 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95842
687,WALMART PHARMACY #10-5425 ,License Type: Pharmacy (Community),SAN JACINTO, RIVERSIDE, 92583
688,WALMART PHARMACY #10-6530 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95823
689,WALMART PHARMACY #10-8958 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92201
690,WALMART PHARMACY 10-1747 ,License Type: Pharmacy (Community),PERRIS, RIVERSIDE, 92571
691,WALMART PHARMACY 10-2181 ,License Type: Pharmacy (Community),INDIO, RIVERSIDE, 92203
692,WALMART PHARMACY 10-2826 ,License Type: Pharmacy (Community),COACHELLA, RIVERSIDE, 92236
693,WALMART PHARMACY 10-3081 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95829
694,WALMART PHARMACY 10-4393 ,License Type: Pharmacy (Community),NORTH HIGHLANDS, SACRAMENTO, 95660
695,WALMART PHARMACY 10-5008 ,License Type: Pharmacy (Community),HEMET, RIVERSIDE, 92543
696,WALMART PHARMACY 10-5231 ,License Type: Pharmacy (Community),GALT, SACRAMENTO, 95632
697,WALMART PHARMACY 10-5663 ,License Type: Pharmacy (Community),JURUPA VALLEY, RIVERSIDE, 92509
698,WALMART PHARMACY NO 10 2598 ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95833
699,WALMART PHARMACY NO 10-2457 ,License Type: Pharmacy (Community),RANCHO CORDOVA, SACRAMENTO, 95670
700,WALMART PHARMACY NO 10-2842 ,License Type: Pharmacy (Community),CORONA, RIVERSIDE, 92881
701,WALMART PHARMACY NO 10-2952 ,License Type: Pharmacy (Community),MURRIETA, RIVERSIDE, 92562
702,WALMART PHARMACY NO 10-3587 ,License Type: Pharmacy (Community),ROCKLIN, PLACER, 95677
703,WELL-CARE PHARMACY INC ,License Type: Pharmacy (Community),SACRAMENTO, SACRAMENTO, 95834
704,WHITE CROSS PHARMACY #1 ,License Type: Pharmacy (Community),PALM SPRINGS, RIVERSIDE, 92262
705,WHITE CROSS PHARMACY #2 ,License Type: Pharmacy (Community),RIVERSIDE, RIVERSIDE, 92506
706,YOUR PHARMACY ,License Type: Pharmacy (Community),BEAUMONT, RIVERSIDE, 92223
