,name,license_type,county,city,zip
537,SOUTH MARINA PHARMACY ,License Type: Pharmacy (Community),ALISO VIEJO, ORANGE, 92656
538,SPECIALTY CARE RX ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92868
539,SPECTRUM PHARMACY ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92618
540,SPECTRUM PHARMACY- ANAHEIM ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
541,ST JOSEPH HEALTH SYSTEM HOME HEALTH PHY ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92805
542,ST JOSEPH PAVILION PHARMACY ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92868
543,STUDENT HEALTH PHARMACY UC IRVINE ,License Type: Pharmacy (Government Owned Community),IRVINE, ORANGE, 92697
544,SUN RX PHARMACY ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
545,SUNCOAST PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92648
546,SUNNY HILLS PHARMACY ,License Type: Pharmacy (Community),FULLERTON, ORANGE, 92835
547,SUNRISE VILLAGE PHARMACY ,License Type: Pharmacy (Community),FULLERTON, ORANGE, 92835
548,TAJ MAHAL MEDICAL CENTER PHARMACY ,License Type: Pharmacy (Community),LAGUNA HILLS, ORANGE, 92653
549,TAM'S RX PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
550,TAN BINH PHARMACY INC ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
551,TANA PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
552,TAO WELLNESS PHARMACY ,License Type: Pharmacy (Community),FOUNTAIN VALLEY, ORANGE, 92708
553,TELNET-RX PHARMACY ,License Type: Pharmacy (Community),YORBA LINDA, ORANGE, 92886
554,THE DRUGGIST #2 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92649
555,THE DRUGGIST PHARMACY ,License Type: Pharmacy (Community),LAGUNA NIGUEL, ORANGE, 92677
556,THE MEDICINE SHOPPE ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
557,THE PHARMACY ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92804
558,THE PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
559,THEO PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
560,THRIFTY PAYLESS INC DBA RITE AID #5497 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
561,THRIFTY PAYLESS INC DBA RITE AID #6717 ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92618
562,THRIFTY PAYLESS INC RITE AID #6743 ,License Type: Pharmacy (Community),RANCHO MISSION VIEJO, ORANGE, 92694
563,THU VAN PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
564,TIGOM LLC / DBA MP PHARMACY II ,License Type: Pharmacy (Community),LOS ALAMITOS, ORANGE, 90720
565,TLC XPRESS PHARMACY ,License Type: Pharmacy (Community),Probation, ORANGE, 92708
566,TNT PHARMACY 2 ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92868
567,TOP DRUGS PHARMACY ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92841
568,TOTAL CARE RX PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92648
569,TOWER PHARMACY ,License Type: Pharmacy (Community),Probation, ORANGE, 92691
570,TRAN PHARMACY ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92843
571,TRAN PHARMACY #2 ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92844
572,TRINITY CARE RX ,License Type: Pharmacy (Community),STANTON, ORANGE, 90680
573,TRINITY MISSION PHARMACY ,License Type: Pharmacy (Community),FOUNTAIN VALLEY, ORANGE, 92708
574,TRUCARE PHARMACY ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92840
575,TRUE CARE PHARMACY ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
576,TT PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
577,TUSTIN PHARMACY ,License Type: Pharmacy (Community),TUSTIN, ORANGE, 92780
578,TUSTIN PREMIER PHARMACY ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92866
579,UC IRVINE HEALTH - OUTPATIENT PHARMACY ,License Type: Pharmacy (Government Owned Community),ORANGE, ORANGE, 92868
580,UC IRVINE HEALTH CANCER CENTER - NEWPORT ,License Type: Pharmacy (Government Owned Community),COSTA MESA, ORANGE, 92627
581,UCI FAMILY HEALTH CENTER ,License Type: Pharmacy (Government Owned Community),SANTA ANA, ORANGE, 92701
582,UNIPHARMA INC ,License Type: Pharmacy (Community),LOS ALAMITOS, ORANGE, 90720
583,UNIVERSITY OF CA IRVINE MEDICAL CTR ,License Type: Pharmacy (Government Owned Community),ORANGE, ORANGE, 92868
584,US BIOSERVICES ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92807
585,VALUE CARE PHARMACY ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92805
586,VALUE RX PHARMACY ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92618
587,VALUE SCRIPTS PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
588,VAN PHARMACY ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92843
589,VIA LIDO DRUGS ,License Type: Pharmacy (Community),NEWPORT BEACH, ORANGE, 92663
590,VILLA PARK PHARMACY ,License Type: Pharmacy (Community),VILLA PARK, ORANGE, 92861
591,VISTA DRUG ,License Type: Pharmacy (Community),COSTA MESA, ORANGE, 92627
592,VN DRUGS ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92843
593,VONS PHARMACY #1626 ,License Type: Pharmacy (Community),SANTA ANA, ORANGE, 92704
594,VONS PHARMACY #2091 ,License Type: Pharmacy (Community),SAN JUAN CAPISTRANO, ORANGE, 92675
595,VONS PHARMACY #2206 ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
596,VONS PHARMACY #2335 ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92865
597,VONS PHARMACY #3069 ,License Type: Pharmacy (Community),YORBA LINDA, ORANGE, 92886
598,VONS PHARMACY #3160 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92646
599,WAGNER PHARMACY ,License Type: Pharmacy (Community),SANTA ANA, ORANGE, 92705
600,WAL MART PHARMACY 10 2218 ,License Type: Pharmacy (Community),FOOTHILL RANCH, ORANGE, 92610
601,WAL MART PHARMACY 10 2495 ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
602,WAL-MART PHARMACY 10-2242 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
603,WAL-MART PHARMACY 10-3099 ,License Type: Pharmacy (Community),LA PALMA, ORANGE, 90623
604,WAL-MART PHARMACY 10-4134 ,License Type: Pharmacy (Community),STANTON, ORANGE, 90680
605,WAL-MART PHARMACY 10-4171 ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92841
606,WAL-MART PHARMACY 10-5600 ,License Type: Pharmacy (Community),RANCHO SANTA MARGARITA, ORANGE, 92688
607,WAL-MART PHARMACY 10-5601 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92648
608,WAL-MART PHARMACY 10-5639 ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92840
609,WAL-MART PHARMACY 10-5640 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92805
610,WAL-MART PHARMACY 10-5641 ,License Type: Pharmacy (Community),LA HABRA, ORANGE, 90631
611,WAL-MART PHARMACY 10-5644 ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92606
612,WAL-MART PHARMACY 10-5687 ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92618
613,WALGREEN CO D/B/A WALGREENS #09977 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92802
614,WALGREENS #01750 ,License Type: Pharmacy (Community),FULLERTON, ORANGE, 92831
615,WALGREENS #02162 ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
616,WALGREENS #03560 ,License Type: Pharmacy (Community),PLACENTIA, ORANGE, 92870
617,WALGREENS #03588 ,License Type: Pharmacy (Community),SANTA ANA, ORANGE, 92704
618,WALGREENS #03636 ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92869
619,WALGREENS #03674 ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92840
620,WALGREENS #03747 ,License Type: Pharmacy (Community),LA HABRA, ORANGE, 90631
621,WALGREENS #03936 ,License Type: Pharmacy (Community),LAKE FOREST, ORANGE, 92630
622,WALGREENS #04207 ,License Type: Pharmacy (Community),LAGUNA HILLS, ORANGE, 92653
623,WALGREENS #04354 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92647
624,WALGREENS #05672 ,License Type: Pharmacy (Community),LA HABRA, ORANGE, 90631
625,WALGREENS #05744 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92806
626,WALGREENS #05771 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92647
627,WALGREENS #05881 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92648
628,WALGREENS #05972 ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92840
629,WALGREENS #06157 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92804
630,WALGREENS #06187 ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92845
631,WALGREENS #06215 ,License Type: Pharmacy (Community),FULLERTON, ORANGE, 92833
632,WALGREENS #06388 ,License Type: Pharmacy (Community),SANTA ANA, ORANGE, 92705
633,WALGREENS #06446 ,License Type: Pharmacy (Community),STANTON, ORANGE, 90680
634,WALGREENS #06726 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
635,WALGREENS #06954 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92804
636,WALGREENS #06975 ,License Type: Pharmacy (Community),LAGUNA NIGUEL, ORANGE, 92677
637,WALGREENS #07286 ,License Type: Pharmacy (Community),TUSTIN, ORANGE, 92780
638,WALGREENS #07629 ,License Type: Pharmacy (Community),CYPRESS, ORANGE, 90630
639,WALGREENS #07679 ,License Type: Pharmacy (Community),BUENA PARK, ORANGE, 90620
640,WALGREENS #09089 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92646
641,WALGREENS #09197 ,License Type: Pharmacy (Community),PLACENTIA, ORANGE, 92870
642,WALGREENS #09533 ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
643,WALGREENS #09534 ,License Type: Pharmacy (Community),FOUNTAIN VALLEY, ORANGE, 92708
644,WALGREENS #09843 ,License Type: Pharmacy (Community),MISSION VIEJO, ORANGE, 92692
645,WALGREENS #09883 ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92620
646,WALGREENS #10336 ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92866
647,WALGREENS #10397 ,License Type: Pharmacy (Community),SANTA ANA, ORANGE, 92706
648,WALGREENS #10629 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92804
649,WALGREENS #10630 ,License Type: Pharmacy (Community),LA PALMA, ORANGE, 90623
650,WALGREENS #10852 ,License Type: Pharmacy (Community),LAGUNA NIGUEL, ORANGE, 92677
651,WALGREENS #11241 ,License Type: Pharmacy (Community),ALISO VIEJO, ORANGE, 92656
652,WALGREENS #11652 ,License Type: Pharmacy (Community),COSTA MESA, ORANGE, 92627
653,WALGREENS #11786 ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92618
654,WALGREENS #12140 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92649
655,WALGREENS #12573 ,License Type: Pharmacy (Community),FOUNTAIN VALLEY, ORANGE, 92708
656,WALGREENS #12682 ,License Type: Pharmacy (Community),LAKE FOREST, ORANGE, 92630
657,WALGREENS #12916 ,License Type: Pharmacy (Community),RANCHO SANTA MARGARITA, ORANGE, 92688
658,WALMART PHARMACY 10 2206 ,License Type: Pharmacy (Community),LAGUNA NIGUEL, ORANGE, 92677
659,WALMART PHARMACY 10 2517 ,License Type: Pharmacy (Community),SANTA ANA, ORANGE, 92704
660,WALMART PHARMACY 10 2523 ,License Type: Pharmacy (Community),BREA, ORANGE, 92821
661,WALMART PHARMACY 10 2546 ,License Type: Pharmacy (Community),ORANGE, ORANGE, 92865
662,WALMART PHARMACY 10-3101 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
663,WALMART PHARMACY 10-5930 ,License Type: Pharmacy (Community),ANAHEIM, ORANGE, 92801
664,WALMART PHARMACY NO 10 2527 ,License Type: Pharmacy (Community),SAN CLEMENTE, ORANGE, 92673
665,WALMART PHARMACY NO 10-2636 ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92646
666,WALMART PHARMACY NO 10-3248 ,License Type: Pharmacy (Community),LA HABRA, ORANGE, 90631
667,WALMART PHARMACY NO 10-5032 ,License Type: Pharmacy (Community),BUENA PARK, ORANGE, 90620
668,WALNUT VILLAGE PHARMACY ,License Type: Pharmacy (Community),IRVINE, ORANGE, 92604
669,WARNER VILLAGE PHARMACY ,License Type: Pharmacy (Community),FOUNTAIN VALLEY, ORANGE, 92708
670,WELLCARE RX ,License Type: Pharmacy (Community),FOUNTAIN VALLEY, ORANGE, 92708
671,WEST DRUG ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
672,WEST PHARMACY ,License Type: Pharmacy (Community),HUNTINGTON BEACH, ORANGE, 92648
673,WESTCLIFF COMPOUNDING PHARMACY ,License Type: Pharmacy (Community),NEWPORT BEACH, ORANGE, 92660
674,WESTMED PHARMACY ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92844
675,WHITE FRONT PHARMACY ,License Type: Pharmacy (Community),COSTA MESA, ORANGE, 92626
676,WHOLE HEALTH PHARMACY ,License Type: Pharmacy (Community),MISSION VIEJO, ORANGE, 92691
677,WOW PHARMACY ,License Type: Pharmacy (Community),BUENA PARK, ORANGE, 90621
678,WOW PHARMACY ,License Type: Pharmacy (Community),GARDEN GROVE, ORANGE, 92840
679,XUANS PHARMACY ,License Type: Pharmacy (Community),WESTMINSTER, ORANGE, 92683
680,YORBA LINDA PHARMACY ,License Type: Pharmacy (Community),Accusation filed, ORANGE, 92807
